Be_star,Type,RA,DEC,Xcat,Xidentifier,Gamma,e_Gamma,E_Gamma,Fb,e_Fb,E_Fb,Fs,e_Fs,E_Fs,Fm,e_Fm,E_Fm,Fh,e_Fh,E_Fh,HRms,e_HRms,E_HRms,HRhm,e_HRhm,E_HRhm,DR3Name,Plx,RPlx,PM,e_PM,epsi,sepsi,RUWE,G,e_G,BP,e_BP,RP,e_RP,Teff,Gflux,e_Gflux,E_Gflux,dist,e_dist,E_dist,J,e_J,H,e_H,K,e_K,W1,e_W1,W2,e_W2,W3,e_W3,W4,e_W4,Vsini,Vtran,e_Vtran,E_Vtran,LX,e_LX,E_LX,fX2O,e_fX2O,E_fX2O,match_flag,Class,ref,G-BP,G-RP,G-J,G-K,BP-RP,J-H,J-K,H-K,W1-W2,W1-W3,W2-W3,W1-W4
V2188 Cyg,Be,308.32719690548,41.25974459154,CXO,J203318.5+411535,,,,2.32824318792755e-15,5.826328939620423e-16,5.857341412802799e-16,1e-20,1e-20,6.0194644569697e-17,5.4466632826225e-16,1.8853834439846995e-16,1.8853834439847e-16,1.7835668596653e-15,5.512843020783998e-16,5.512843020783004e-16,0.9999632809451005,0.5138612600171094,0.48951748955487046,0.5321204670679242,0.28347033011376455,0.28347033011373896,Gaia DR3 2067783559095152768,0.5539,41.169,5.036,0.01549589943111522,0.059,2.678,1.088,13.558911,0.005576,15.305485,0.010439,12.304036,0.014296,33804.2,3.8207533079290516e-11,1.9622188476028964e-13,1.9622188476028964e-13,1666.98364,43.053949999999986,44.09240999999997,9.406,0.02,8.578,0.024,7.984,0.013,7.188,0.048,6.812,0.02,6.21,0.025,5.964,,,39.79345595093738,1.035032052461073,1.059651664714438,7.742705194036843e+29,1.9784263422410772e+29,1.9904905384100768e+29,6.093675776177025e-05,1.5252373800731637e-05,1.533352528173137e-05,0,star,,-1.746573999999999,1.2548750000000002,4.152910862670899,5.574910794006348,3.001448999999999,0.82800007,1.4219999,0.59399986,0.3760004,0.97800016,0.60199976,1.224
W Del,A0Ve,309.41700757163,18.28439533886,XMM,J203740.1+181702,,,,1.339909708447161e-14,3.997331081900885e-15,3.997331081900885e-15,9.45574502883844e-15,1.7368113955448414e-15,1.7368113955448414e-15,2.835274804370954e-15,6.746752577509696e-16,6.746752577509696e-16,1.1080772512622174e-15,3.536517390203975e-15,3.536517390203975e-15,-0.5386428721381997,0.17218724580505437,0.17218724580505437,-0.4380023717743878,0.9967423716697252,0.9967423716697252,Gaia DR3 1812558769663138176,1.2538,45.8972,5.546,0.024795079976013074,0.227,72.38,1.483,9.732103,0.002973,9.778762,0.003605,9.601971,0.006401,,1.2967975991043505e-09,3.5509355267342315e-12,3.5509355267342315e-12,784.345947,16.28033400000004,15.589721999999938,9.365,0.021,9.135,0.036,9.1,0.02,8.947,0.023,8.993,0.02,9.001,0.042,9.081,,30.0,20.619689488608216,0.4378096748356119,0.42007859664650743,9.864896992780816e+29,2.971335313338039e+29,2.9689908878173604e+29,1.0332450564163494e-05,3.082593198619077e-06,3.082593198619077e-06,0,star,,-0.046659000000000006,0.1301319999999997,0.36710322888183633,0.6321026185302738,0.1767909999999997,0.22999954,0.2649994,0.034999847,-0.04600048,-0.054000854,-0.008000374,-0.13400078
V1493 Cyg,A2Ve,313.01933291856,44.62510681807,XMM,J205204.7+443733,,,,4.95082119694632e-15,4.246640976571187e-15,4.246640976571187e-15,2.618133570648747e-16,3.685549178211597e-16,3.685549178211597e-16,6.702836891246804e-16,3.699633588138377e-16,3.699633588138377e-16,4.018724150756765e-15,4.214410275421521e-15,4.214410275421521e-15,0.43822725726859285,0.611690720538806,0.611690720538806,0.7141042574406838,1.1086727687382718,1.1086727687382718,Gaia DR3 2163147741628918144,0.8711,19.2094,3.83,0.04546347707327419,0.477,141.5,3.607,13.854384,0.005589,15.451743,0.020548,12.583874,0.013181,,2.910447688315815e-11,1.4981992917534507e-13,1.4981992917534507e-13,1102.76843,54.61047000000008,61.14904999999999,10.234,0.019,9.059,0.027,8.12,0.021,6.482,0.07,5.646,0.047,3.329,0.012,1.84,0.022,,20.020628067181242,1.0195315962169473,1.135305951321494,7.205225850455501e+29,6.221453443817298e+29,6.2318321388402884e+29,0.0001701051428212134,0.00014591285953153603,0.00014591285953153603,0,YSO,SIMBAD,-1.5973590000000009,1.2705099999999998,3.6203837940063472,5.734384114440918,2.8678690000000007,1.1750002,2.1140003,0.9390001,0.83599997,3.1529999,2.317,4.6419997
HD 198931,B1Vnne,313.04047665649,44.43459681777,CXO,J205209.7+442605,3.9839999675750732,0.5982300043106079,1.0,2.3337516317341e-14,3.5153414987705123e-15,1.2417604539187244e-14,1.1642301747508e-14,2.4947789458944997e-15,2.494778945895e-15,1.1695204569833e-14,2.476631555964601e-15,2.339040913967e-15,1e-20,1e-20,1.1937414632388e-14,0.002266858404048538,0.1506309199755025,0.146537062738605,-0.9999982898988402,1.0591712327154494,1.063736721052851,Gaia DR3 2162956598400314624,0.5433,2.4694,3.189,0.19968049750459574,2.059,3398.0,13.463,8.488976,0.002811,8.858294,0.003231,7.87987,0.00399,22381.0,4.074956694814128e-09,1.0550171596860666e-11,1.0550171596860666e-11,2497.70142,849.4687499999998,1227.15796,7.129,0.024,6.863,0.031,6.535,0.018,6.166,0.083,5.702,0.036,5.081,0.017,4.221,0.031,,37.756318324640304,13.056745927680002,18.70028303465104,1.7423579592012001e+31,1.2138648217450447e+31,1.9469855532152257e+31,5.727058730965361e-06,8.627970758123494e-07,3.0473333748946936e-06,0,star,,-0.3693180000000016,0.6091059999999988,1.3599758130798332,1.9539761525878898,0.9784240000000004,0.26600027,0.59400034,0.32800007,0.46399975,1.085,0.6210003,1.9449997
59 Cyg,B1.5Vnne,314.95652722896,47.52095244138,XMM,J205949.6+473115,,,,4.509726587432952e-14,3.97663310768803e-15,3.97663310768803e-15,4.042532543654803e-14,2.850318295959579e-15,2.850318295959579e-15,2.9348967402600967e-15,6.798077096592052e-16,6.798077096592052e-16,1.7370436975213973e-15,2.6883373974943225e-15,2.6883373974943225e-15,-0.8646272277714541,0.08933753402530688,0.08933753402530688,-0.25639304667751905,0.6127327707444699,0.6127327707444699,Gaia DR3 2163949388695291136,1.4681,3.9899,8.846,0.3683818242159885,2.931,10390.0,2.724,4.549879,0.003957,4.603998,0.00467,4.498428,0.013242,41342.1,1.5337755055371898e-07,5.589893427900095e-10,5.589893427900095e-10,2572.76074,865.5448000000001,552.0993699999999,4.657,0.27,4.457,0.084,4.345,0.34,4.0024543,-0.00020605506,3.2015052,-0.00045905777,,,,,379.0,107.87999902736327,36.57067992686253,23.582295578669,3.5723229998301867e+31,2.424201143469275e+31,1.5652242993613437e+31,2.9402781379361413e-07,2.594922266511975e-08,2.594922266511975e-08,0,star,,-0.05411900000000003,0.051451000000000136,-0.10712106484985373,0.2048792098083494,0.10557000000000016,0.20000029,0.31200027,0.11199999,0.8009491,,,
GSC 03588-00834,B0Ve,315.89876969225,45.75153283211,CXO,J210335.6+454505,1.82756,0.1679600000000001,0.18724000000000007,2.274050501382188e-13,9.031323822890311e-15,9.009445829165349e-15,6.5019412547748e-15,8.615957447908994e-16,8.615957447910004e-16,2.8078387850524e-14,1.859187662484999e-15,1.749823682338003e-15,1.9282472103292e-13,8.795787855680004e-15,8.795787855670008e-15,0.6239514531526827,0.06891979128300685,0.0674416027297684,0.7457854894623588,0.0506446208561329,0.05076873693019858,Gaia DR3 2162805896614571904,0.1309,10.1073,4.719,0.013380429433083728,0.0,0.0,1.09,13.774436,0.005515,14.475037,0.01537,12.951386,0.017684,29372.9,3.132845645179636e-11,1.5913297960819727e-13,1.5913297960819727e-13,6218.41309,448.39599999999973,576.1342699999996,11.842,0.021,11.535,0.021,11.362,0.023,10.531,0.024,10.481,0.021,10.323,0.127,8.728,,,139.09904401799164,10.03787556602338,12.89352210534135,1.0523518052815025e+33,1.5741504760279534e+32,1.9940751137827544e+32,0.007258737770503196,0.0002906269261961169,0.000289934239930198,0,HMXB,SIMBAD,-0.7006010000000007,0.8230500000000003,1.9324359923706051,2.4124355346069333,1.523651000000001,0.30700016,0.47999954,0.17299938,0.05000019,0.20800018,0.15799999,1.8030005
V2156 Cyg,B1.5Vnnpe,321.26017958319,44.45175947585,XMM,J212502.4+442706,0.8677999973297119,0.2963300049304962,0.5205199718475342,4.1829040933419533e-13,6.138531844956686e-13,6.453575497343029e-13,4.482204449900199e-15,3.360336433389032e-15,3.2177697922252747e-15,4.794035011462434e-14,5.045136958123875e-14,4.694267741558217e-14,3.658678547696708e-13,6.117671939242124e-13,6.436399599105729e-13,0.8289970991633664,1.2180457258364499,1.2022143707346407,0.7682967638206742,1.906342157876749,1.9321112872594366,Gaia DR3 1970815567066416128,1.0899,64.3402,2.695,0.015887039792677502,0.12,16.4,1.067,8.658449,0.002871,8.986755,0.003496,8.124928,0.004388,28989.2,3.4860514924804258e-09,9.218126641674341e-12,9.218126641674341e-12,900.66748,13.136900999999966,9.93670700000007,7.432,0.018,7.206,0.017,6.943,0.017,6.469,0.077,6.104,0.035,5.424,0.014,4.597,0.027,,11.50582728918124,0.18100932924184154,0.14392379232883876,4.060771747527819e+31,5.960476363732927e+31,6.26578482845396e+31,0.00011998973917524371,0.0001760886729077241,0.00018512592226002162,0,Gamma Cas analog,2020MNRAS.498.3171N,-0.3283060000000013,0.5335209999999986,1.226448839782714,1.7154491602172843,0.8618269999999999,0.22600031,0.48900032,0.263,0.36499977,1.0450001,0.6800003,1.8719997
ALFIRK,B2IIIev,322.16505269614,70.56071944519,XMM,J212839.5+703339,,,,1.0015650684085012e-12,3.589313304719131e-15,3.589313304719131e-15,8.916254697479037e-13,3.4087805155523514e-15,3.4087805155523514e-15,9.968323471022345e-14,8.894610293876217e-16,8.894610293876217e-16,1.0256363950373982e-14,6.872004608737728e-16,6.872004608737728e-16,-0.7988855857677298,0.004548613496155612,0.004548613496155612,-0.8134182028072132,0.01317903000770451,0.01317903000770451,Gaia DR3 2272185759996420992,,,,,7.374,74990.0,,3.19459,0.00895,3.158124,0.014214,3.378576,0.00803,,5.344134720929406e-07,4.405306329724292e-09,4.405306329724292e-09,,,,3.638,0.218,3.749,0.216,3.902,0.033,3.969858,-0.00017155906,3.4883075,-0.0004344834,,,,,20.0,,,,,,,1.8741388844222804e-06,1.68458071480381e-08,1.68458071480381e-08,0,star,,0.03646599999999989,-0.18398599999999998,-0.443410011444092,-0.7074099504089357,-0.22045199999999987,-0.11100006,-0.26399994,-0.15299988,0.48155046,,,
V490 Cep,B1.5Ve,324.87785209105,56.98621852916,CXO,J213930.6+565910,1.39462,0.2845199999999999,0.3182800000000001,6.67627284720786e-13,5.78049211886527e-14,5.778075746930898e-14,1.8197449140869e-14,5.352190923784999e-15,5.084581377596001e-15,6.9128351569117e-14,9.361372120264006e-15,9.361372120265003e-15,5.803014840108e-13,5.679020758870006e-14,5.6790207588699956e-14,0.5832285763676243,0.14122464521867173,0.14295187327692058,0.7871106383420531,0.11278704209488964,0.1127870420948893,Gaia DR3 2178178409188167296,0.1048,8.2777,3.694,0.014039725682602542,0.0,0.0,1.037,13.816205,0.002979,14.523019,0.004669,12.969804,0.00529,,3.014611821006694e-11,8.271372526238583e-14,8.271372526238583e-14,7446.63037,492.29003999999986,576.2690400000001,11.829,0.024,11.414,0.028,10.926,0.02,10.435,0.023,10.075,0.02,9.155,0.033,7.896,0.147,,130.39210224912193,8.63433860902489,10.102757408033053,4.430526913980123e+33,7.002223667352102e+32,7.856537012111291e+32,0.022146376527437613,0.0019184539139332046,0.0019176527630076418,0,HMXB,SIMBAD,-0.7068139999999996,0.8464010000000002,1.9872045269775391,2.890205358581543,1.5532149999999998,0.41500092,0.90300083,0.48799992,0.3600006,1.2800007,0.9200001,2.5390005
EM Cep,B0.5Ve,328.45040039118,62.61442166849,CXO,J215348.1+623651,,,,4.81666536933233e-15,1.2392266273813161e-15,1.1977123184526577e-15,3.0107537473032e-15,9.677422759189e-16,9.139788161457003e-16,1.0508218696376e-15,4.436803449581099e-16,4.4368034495810013e-16,7.5508975239153e-16,6.3427539200889e-16,6.342753920088701e-16,-0.48255457056880585,0.2777448901442497,0.2910378096891795,-0.16375780167679746,0.43433063119428444,0.43433063119427884,Gaia DR3 2204369875668251264,1.5214,7.9495,2.945,0.228791818733833,2.102,4734.0,10.054,6.959275,0.003512,7.06385,0.007276,6.704503,0.007531,23123.0,1.6672602566330853e-08,5.3930392996333886e-11,5.3930392996333886e-11,697.133667,73.53796399999999,95.97814900000003,6.487,0.026,6.501,0.033,6.524,0.018,6.454,0.074,6.431,0.024,6.285,0.015,5.663,0.035,304.0,9.731862292063497,1.2749405666483498,1.5384339229989012,2.8014333633868718e+29,9.320895162254378e+28,1.0393652987658232e+29,2.8889703033281955e-07,7.43329999859389e-08,7.184323185579004e-08,0,star,,-0.10457500000000053,0.254772,0.4722750114440917,0.4352748321533202,0.3593470000000005,-0.013999939,-0.03700018,-0.02300024,0.022999763,0.16900015,0.14600039,0.7909999
BD+53 2790,O9.5IIIe,331.98428755193,54.5184321708,XMM,J220756.2+543106,0.04191000014543533,0.11206000298261642,3.3921000957489014,9.876671163260805e-11,6.206985986574194e-10,7.393478856460983e-10,3.709727654473628e-12,7.636608808265384e-12,6.710830703251669e-12,1.1813213473782072e-11,4.8487147134521294e-11,4.2875428961066466e-11,8.324377050435234e-11,6.187547407042221e-10,7.380731388907424e-10,0.5220328900531638,3.474713122597023,3.255133341633937,0.7514498571404407,8.75971381293721,9.198968975801018,Gaia DR3 2005653524280214400,0.3051,22.4217,5.33,0.014481673427135106,0.107,14.0,0.979,9.743357,0.002814,9.880591,0.003443,9.464358,0.003961,20008.4,1.2834253045962956e-09,3.32636858871122e-12,3.32636858871122e-12,3104.12915,135.7143600000004,133.76293999999962,9.218,0.025,9.116,0.027,9.038,0.022,8.7,0.022,8.562,0.021,8.191,0.019,7.9,0.162,,78.42627541435996,3.435457783257086,3.3862511821157284,1.1389164513990173e+35,7.158203998584135e+35,8.52626620032176e+35,0.07695555890856878,0.4836266272914047,0.5760739852271789,0,HMXB,2006A&A...455.1165L,-0.1372340000000012,0.2789989999999989,0.5253565880126949,0.7053568931884762,0.4162330000000001,0.10200024,0.1800003,0.07800007,0.13799953,0.5089998,0.3710003,0.7999997
pi Aqr,B1Ve,336.31934038804,1.37740985144,XMM,J222516.6+012238,,,,8.185469629205264e-12,3.067735803056923e-14,3.067735803056923e-14,7.909016360059149e-13,5.511957265105118e-15,5.511957265105118e-15,1.2855573621464907e-12,5.376534732471086e-15,5.376534732471086e-15,6.109010631052859e-12,2.9695311029081976e-14,2.9695311029081976e-14,0.2382208011719524,0.0038119651259225793,0.0038119651259225793,0.6522968310444115,0.004872609028744162,0.004872609028744162,Gaia DR3 2702544403629124224,2.9761,26.3686,17.705,0.1585315903917472,0.759,746.3,0.952,4.525096,0.00504,4.519456,0.011712,4.457915,0.021472,37395.3,1.569188070394454e-07,7.284189142932632e-10,7.284189142932632e-10,329.946533,10.80749499999996,13.892608999999993,5.305,0.037,5.365,0.049,5.351,0.02,4.571,0.227,3.988,0.189,4.074,0.016,3.605,0.027,230.0,27.690710509126866,0.9402960852344596,1.1920070390507436,1.0664302299343696e+32,6.997669815683866e+30,8.989434131830407e+30,5.216372583783183e-05,3.112131042236948e-07,3.112131042236948e-07,0,Gamma Cas analog,2018A&A...619A.148N,0.005639999999999645,0.06718099999999971,-0.7799038283386235,-0.8259038321533207,0.06154100000000007,-0.059999943,-0.046000004,0.013999939,0.5830002,0.49700022,-0.085999966,0.9660001
4U 2238+60,Be,339.83682979593,61.27405311885,CXO,J223920.8+611626,,,,3.856823831466926e-13,4.873524856494184e-14,4.8735248564932034e-14,4.4630576209156e-15,2.4940616116881003e-15,2.4940616116882e-15,1.9132075063507e-14,5.245891549670999e-15,5.2458915496720006e-15,3.6208725046227e-13,4.838785727032e-14,4.838785727031e-14,0.6216967558006493,0.28987404670178873,0.28987404670180655,0.899626940281057,0.17173450391009287,0.1717345039100888,Gaia DR3 2201091578667140352,0.104,7.4412,2.555,0.014862570613803786,0.044,1.044,1.105,14.104571,0.004577,15.060287,0.009325,13.122439,0.012834,16439.9,2.3114526309668827e-11,9.744096812440948e-14,9.744096812440948e-14,7387.7085,675.5664099999995,855.8579099999997,11.45,0.026,10.955,0.031,10.557,0.021,10.183,0.023,9.947,0.021,9.477,0.051,8.328,0.234,,89.47367061273765,8.198426065693033,10.37848528053236,2.5191325029877523e+33,5.5999370312292615e+32,6.648362373246413e+32,0.01668571434169349,0.0021095981370908095,0.0021095981370903853,0,HMXB,2006A&A...455.1165L,-0.9557160000000007,0.982132,2.6545711907348633,3.547570839782715,1.9378480000000007,0.4949999,0.89299965,0.39799976,0.23600006,0.7059994,0.4699993,1.8549995
HD 215227,B5ne,340.73874140526,44.72172459979,XMM,J224257.2+444315,,,,6.408918897655422e-15,2.606095277055099e-15,2.606095277055099e-15,3.214071766724418e-15,7.331569257789015e-16,7.331569257789015e-16,1.371163814499726e-15,4.317805711589051e-16,4.317805711589051e-16,1.8236833164312783e-15,2.463286230554828e-15,2.463286230554828e-15,-0.4019221956165405,0.19999127559416768,0.19999127559416768,0.1416404239033761,0.7905867946629046,0.7905867946629046,Gaia DR3 1982359580155628160,0.486,26.3066,4.698,0.016339250018966033,0.158,39.01,1.139,8.705068,0.002878,8.769057,0.003482,8.494837,0.004798,,3.339536525136828e-09,8.852229553756923e-12,8.852229553756923e-12,1984.89014,76.70667000000003,80.63281000000006,8.228,0.027,8.126,0.024,7.879,0.024,7.386,0.028,7.026,0.019,6.467,0.016,5.9,0.047,,44.202220408964266,1.7151116114233935,1.8022093178870304,3.021756270580297e+30,1.2507531973196802e+30,1.2530404327441584e+30,1.9191042976817974e-06,7.80392916151617e-07,7.80392916151617e-07,0,HMXB,https://arxiv.org/pdf/2207.02114.pdf,-0.06398899999999941,0.21023100000000028,0.4770683128051765,0.8260678130798347,0.2742199999999997,0.10199928,0.3489995,0.24700022,0.36000013,0.91900015,0.559,1.4860001
EM* MWC 659,B0IIIpe,341.93901022419,57.2807654065,XMM,J224745.2+571650,1.7910000085830688,0.8890799880027771,1.0,1.1318978825359676e-12,1.2480646241999205e-11,1.2439383674522851e-11,4.668559001987439e-14,3.9441123510313865e-13,3.891409953249548e-13,1.3140324583196867e-13,1.3831514223997043e-12,1.3596425056481185e-12,9.538090466841245e-13,1.2397494204002153e-11,1.2358730021510223e-11,0.47570447303374586,8.908756772944741,8.829078022627241,0.7578294187447753,14.403585863402906,14.394533608366743,Gaia DR3 2007135459792401408,0.2773,23.1842,4.491,0.011620130431295499,0.086,10.93,0.949,9.916761,0.002793,10.209489,0.002901,9.415123,0.003808,41066.4,1.093979031280754e-09,2.8142042431456166e-12,2.8142042431456166e-12,3409.34668,184.89330999999993,170.26244999999972,8.841,0.021,8.556,0.028,8.221,0.021,7.779,0.027,7.431,0.02,6.493,0.015,5.518,0.035,,72.57863880247301,3.940511407870712,3.629431903698091,1.5745312497928456e+33,1.7362094707734821e+34,1.7304570937497715e+34,0.0010346614059053955,0.011408487936962378,0.011370770060138567,0,Gamma Cas analog,2018A&A...619A.148N,-0.2927280000000003,0.5016379999999998,1.075761396728515,1.695761282287597,0.7943660000000001,0.28499985,0.6199999,0.33500004,0.34799957,1.2859998,0.9380002,2.2609997
BD+61 2355,B7IVe,343.12167381909,62.68602526188,XMM,J225228.9+624110,,,,2.983700156492452e-14,1.5397679765311622e-14,1.5397679765311622e-14,8.350268694812895e-15,2.3341789804600126e-15,2.3341789804600126e-15,1.0130954540777563e-14,1.95236745140995e-15,1.95236745140995e-15,1.1355778329334062e-14,1.5093985953913582e-14,1.5093985953913582e-14,0.09635108148769553,0.16541863256501724,0.16541863256501724,0.05700372392399627,0.7094813674657678,0.7094813674657678,Gaia DR3 2207278904253598976,1.6821,23.8633,4.752,0.0733298176595748,0.769,747.1,5.037,9.562364,0.00283,9.714089,0.002983,9.158236,0.003843,13751.5,1.5162394699855041e-09,3.952118093929526e-12,3.952118093929526e-12,590.133118,22.363831000000005,18.837707000000023,8.751,0.021,8.659,0.029,8.602,0.017,8.557,0.022,8.545,0.017,7.93,0.016,5.573,0.028,,13.292939210383572,0.5439155693887044,0.47130629293383786,1.2435316978902294e+30,6.486210712682119e+29,6.46628879413461e+29,1.96782910322271e-05,1.0155306251026471e-05,1.0155306251026471e-05,0,star,,-0.151724999999999,0.40412800000000004,0.8113635956420904,0.9603637634887701,0.555852999999999,0.09200001,0.14900017,0.05700016,0.012000084,0.62700033,0.61500025,2.9840002
