#,Be star,_RAJ2000,_DEJ2000,V,Type,vsini,conf_flag,_q,Source,_r,RA_ICRS,DE_ICRS,DR3Name,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,epsi,sepsi,RUWE,Dist,b_Dist,B_Dist,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Teff,Pstar,SpType-ELS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,BP-RP,abs_BPmag,gaia_conf,RA,DEC
1815,HD 156008,259.37783333333334,-47.739605555555556,9.56,B8IVe,,0,1815.0,5950641355751174528,0.023,259.37782563994,-47.73960164493,Gaia DR3 5950641355751174528,1.0659,0.0251,42.5124,3.702,-0.212,0.029,-3.696,0.023345798,0.14,16.6,1.012,,,,9.50631,0.002776,9.553628,0.002932,9.367644,0.003823,,0.9997863,B,925.080933,901.239868,945.192444,912.038879,890.019043,933.71228,0.18598399999999948,-0.27727064865581674,0.0,259.37782563994,-47.73960164493
1816,HD 156172,259.49875,-42.06061944444444,8.24,O9IIe,,0,1816.0,5959700811818323456,0.093,259.49874154497,-42.06064448516,Gaia DR3 5959700811818323456,0.8245,0.0225,36.5728,5.327,-1.932,0.031,-4.965,0.023772031,0.121,9.92,0.899,,,,8.04417,0.003066,8.256257,0.004676,7.647984,0.007008,,4.69e-06,B,1166.20361,1134.8335,1195.65283,1177.28259,1141.98291,1213.09692,0.6082729999999996,-2.077614907259518,0.0,259.49874154497,-42.06064448516
1817,V1077 Sco,259.5854583333333,-32.553105555555554,6.374,B5Vne,180,0,1817.0,5979488417699251200,0.12,259.5854515501,-32.55313837792,Gaia DR3 5979488417699251200,2.6245,0.0419,62.6787,7.45,-1.638,0.036,-7.268,0.02416585,0.157,18.0,0.801,,,,6.292141,0.003571,6.381381,0.006794,6.083895,0.0134,,0.99995816,B,376.103729,369.651367,381.729279,375.004272,370.737701,380.000244,0.29748600000000014,-1.4951571969723334,0.0,259.5854515501,-32.55313837792
1818,HD 156409,259.82016666666664,-39.80698333333333,8.72,B2IIne,,0,1818.0,5972406463282119808,0.075,259.82015623307,-39.80700258299,Gaia DR3 5972406463282119808,0.8197,0.0206,39.8062,4.658,-1.575,0.025,-4.384,0.017389808,0.099,10.17,0.881,,,,8.888071,0.002841,9.065932,0.003257,8.546746,0.004035,,0.9999852,B,1175.53064,1148.53113,1201.33533,1180.45227,1152.67822,1211.36414,0.5191859999999995,-1.2852377670900061,0.0,259.82015623307,-39.80700258299
1819,V1078 Sco,259.8506249999999,-38.00368888888889,7.89,B1Ve,,0,1819.0,5972836200519598336,0.031,259.85063563797,-38.00369054933,Gaia DR3 5972836200519598336,1.3144,0.0286,45.9393,3.021,2.067,0.032,-2.204,0.02326589,0.153,12.53,0.915,761.9827,745.7747,778.8041,7.697419,0.003443,7.814576,0.007892,7.419595,0.006244,30950.2,7.042e-05,B,748.738586,730.668457,765.284912,741.444763,729.52124,753.960693,0.3949809999999996,-1.5570750746496147,0.0,259.85063563797,-38.00369054933
1820,HD 156398,259.852625,-44.22302777777778,6.659,B9.5V+...,,0,1820.0,5953285848666591232,0.198,259.85263764072,-44.22308202703,Gaia DR3 5953285848666591232,2.2038,0.3173,6.9445,13.068,1.857,0.423,-12.936,0.26724553,1.934,3167.0,9.315,640.0801,631.7745,653.0127,6.601655,0.002819,6.70222,0.002865,6.349916,0.003914,9451.8,0.99990135,B,489.26059,426.750183,575.167297,426.679321,389.744354,475.93045,0.3523039999999993,-1.7454811734773648,0.0,259.85263764072,-44.22308202703
1821,HD 156831,260.1774583333333,-24.271291666666666,8.87,B3Vnne,,0,1821.0,4111109302426521088,0.043,260.17745713167,-24.27127970037,Gaia DR3 4111109302426521088,1.4843,0.0233,63.72,3.727,3.707,0.026,0.387,0.019348219,0.115,10.96,0.901,,,,8.608505,0.003025,8.796115,0.004026,8.238956,0.006328,,0.99992794,B,658.660339,648.214844,668.874084,659.424255,649.815857,669.007629,0.5571590000000004,-0.2971925666988273,0.0,260.17745713167,-24.27127970037
1822,HD 156702,260.210875,-38.652425,8.72,B1Ve,265,0,1822.0,5972570698501379968,0.079,260.21090136869,-38.65243267273,Gaia DR3 5972570698501379968,0.8892,0.021,42.2896,1.793,0.853,0.024,-1.577,0.017257152,0.103,9.922,0.85,,,,8.637869,0.00364,8.743942,0.007298,8.375765,0.008533,,0.00016811,B,1082.07153,1059.09753,1112.51257,1087.00537,1062.82495,1109.33289,0.3681770000000011,-1.4273378531018022,0.0,260.21090136869,-38.65243267273
1823,HD 323154,260.7597916666666,-39.06462777777777,9.27,Oe,,0,1823.0,5972497860181982720,0.05,260.75980942323,-39.06462899656,Gaia DR3 5972497860181982720,0.635,0.0293,21.6738,1.654,0.875,0.027,-1.404,0.019650145,0.127,10.71,1.076,,,,8.671504,0.003604,9.43944,0.00763,7.782694,0.007678,,0.99998754,B,1501.12927,1445.08411,1570.84949,1513.63416,1435.43738,1579.84216,1.6567459999999992,-1.442650465980842,0.0,260.75980942323,-39.06462899656
1824,HD 157127,260.80437499999994,-38.548919444444444,9.19,B3Vnne,,0,1824.0,5972586920630034560,0.066,260.80438218831,-38.54893680347,Gaia DR3 5972586920630034560,1.1261,0.033,34.0785,0.477,0.33,0.04,-0.345,0.027222835,0.202,34.88,1.27,,,,9.148886,0.003156,9.272172,0.004562,8.881856,0.007301,,0.9999623,B,865.815613,837.66925,894.364563,866.878601,845.950256,893.934509,0.39031599999999855,-0.4149550652663141,0.0,260.80438218831,-38.54893680347
1825,HD 157099,260.80654166666665,-42.829225,8.83,B3Vne,,0,1825.0,5959419822178542336,0.087,260.80652285208,-42.82924491707,Gaia DR3 5959419822178542336,1.1884,0.0203,58.4879,4.759,-0.346,0.029,-4.746,0.01849061,0.101,9.904,0.738,902.3459,895.4928,910.6042,8.774328,0.003371,8.8532,0.006287,8.57505,0.005841,7361.7,0.9999875,B,822.331055,809.887207,834.787781,824.089905,811.507263,836.360596,0.2781500000000001,-0.7220334576223681,0.0,260.80652285208,-42.82924491707
1826,iot Ara,260.81699999999995,-47.46819722222222,5.245,B2IIIne,340,0,1826.0,5950328750846409856,0.311,260.81694351425,-47.46827468483,Gaia DR3 5950328750846409856,3.5613,0.0904,39.3799,18.756,-6.209,0.113,-17.699,0.09135215,0.665,450.3,0.99,320.8618,314.7374,327.5465,5.205132,0.003335,5.150645,0.004631,5.255575,0.008489,20172.7,0.99999964,B,278.955811,272.404205,287.829987,279.125916,272.619965,286.823883,-0.10493000000000041,-2.077032063701439,0.0,260.81694351425,-47.46827468483
1827,gam Ara,261.3485833333333,-56.377725,3.312,B1IIe,302,0,1827.0,5922299347569528832,0.228,261.34855538007,-56.37778640627,Gaia DR3 5922299347569528832,3.9387,0.4422,8.9078,13.139,-3.583,0.253,-12.641,0.32319787,2.013,6391.0,2.488,126.5089,126.2088,127.3139,3.304689,0.00357,3.302995,0.014002,3.372585,0.004337,14338.1,0.9999993,B,259.563477,232.724625,290.243622,267.377106,242.611328,297.767426,-0.06958999999999982,-3.768222915733003,0.0,261.34855538007,-56.37778640627
1828,HD 157273,261.65908333333334,-63.815,8.95,B8.5Vne,,0,1828.0,5910150843581383808,0.143,261.65903470586,-63.81503347708,Gaia DR3 5910150843581383808,1.505,0.0189,79.5256,11.21,-3.102,0.012,-10.773,0.014633394,0.136,27.49,1.129,646.8114,629.3479,658.0813,8.753261,0.002977,8.969101,0.003999,8.329221,0.00585,6081.4,8.4e-06,B,655.351074,647.855957,663.272156,655.077209,647.253967,663.349548,0.6398799999999998,-0.11326907747347015,0.0,261.65903470586,-63.81503347708
1829,V750 Ara,261.97837499999997,-47.02622222222222,6.652,B2Vne,310,0,1829.0,5951798797906183936,0.023,261.97837448878,-47.02622862424,Gaia DR3 5951798797906183936,0.9867,0.0518,19.0437,1.877,-0.938,0.053,-1.625,0.03833233,0.283,68.13,0.735,1258.0774,1196.4963,1476.4316,6.563528,0.003247,6.588638,0.005779,6.436725,0.006491,35460.9,0.99971324,B,987.961792,937.627075,1058.42053,971.960754,923.233398,1018.36542,0.1519130000000004,-3.3850627459926654,1.0,261.97837448878,-47.02622862424
1830,HD 158319,262.3267916666666,-16.590825,8.87,B8Vne,,0,1830.0,4124585363602432128,0.082,262.32680414963,-16.5908056515,Gaia DR3 4124585363602432128,1.0866,0.0232,46.7556,0.322,-0.255,0.026,0.197,0.016780898,0.116,15.89,0.799,,,,8.822988,0.002807,8.867963,0.003009,8.67078,0.004165,,1.49e-06,B,895.576904,877.202637,920.523743,893.404602,873.366455,909.898254,0.197182999999999,-0.8925514252345472,0.0,262.32680414963,-16.5908056515
1831,V862 Ara,262.847,-56.920963888888885,5.987,B7IIIe,,0,1831.0,5919349323502758144,0.065,262.84701045481,-56.92098097732,Gaia DR3 5919349323502758144,2.3291,0.0552,42.1578,3.986,-0.565,0.045,-3.945,0.04689316,0.365,230.7,0.891,,,,5.915405,0.002786,5.88107,0.002938,5.922357,0.004116,,0.9999483,B,425.037018,415.928864,434.650299,426.954224,416.989105,437.576111,-0.04128699999999963,-2.2610637798165163,0.0,262.84701045481,-56.92098097732
1832,51 Oph,262.8539583333333,-23.962641666666666,4.81,A0Ve,,0,1832.0,4110602530665608064,0.42,262.85397864548,-23.96275689686,Gaia DR3 4110602530665608064,7.9538,0.1047,75.9701,25.641,0.86,0.103,-25.627,0.08195983,0.665,324.0,0.601,,,,4.746484,0.002924,4.776355,0.002968,4.687373,0.004371,,0.9995136,A,125.262146,123.491852,126.880615,125.631638,123.204933,127.1502,0.08898199999999967,-0.712744238964981,0.0,262.85397864548,-23.96275689686
1833,alf Ara,262.96037499999994,-49.87614444444444,2.836,B2Vne,290,0,1833.0,5949437149987478016,1.193,262.96015033323,-49.8764424997,Gaia DR3 5949437149987478016,,,,,,,,,1.941,3360.0,,,,,2.878016,0.004234,3.13697,0.033203,2.902312,0.009578,,0.9999993,O,,,,,,,0.23465800000000003,,0.0,262.96015033323,-49.8764424997
1834,V864 Ara,263.29729166666664,-58.55753333333333,7.03,B7Vnnpe,,0,1834.0,5913099596334623744,0.186,263.29732228307,-58.55748407793,Gaia DR3 5913099596334623744,4.2709,0.025,170.8818,11.922,5.047,0.015,10.801,0.016191134,0.155,34.75,0.992,,,,6.894635,0.002842,7.053774,0.003456,6.549073,0.004531,,0.00055374,,232.877258,231.475616,234.062836,233.224014,231.574509,234.493423,0.5047009999999998,0.21813860557381481,0.0,263.29732228307,-58.55748407793
1835,CD-22 12093,263.31999999999994,-22.85,10.93,Be,,0,1835.0,4117453312668268672,1.061,263.32007337723,-22.85028690012,Gaia DR3 4117453312668268672,-0.1046,0.4264,-0.2454,5.131,0.545,0.691,-5.102,0.4625238,0.0,0.0,0.962,,,,19.742506,0.005635,20.845512,0.115934,18.51302,0.034964,,0.99998945,,5992.67969,3821.43774,8271.60059,6816.80322,5163.27686,8490.5752,2.3324919999999985,6.957406674076502,0.0,263.32007337723,-22.85028690012
1836,V830 Ara,263.485,-45.62724722222222,8.17,B2IIpe,,0,1836.0,5952134045867897856,0.045,263.48498563499,-45.62725443667,Gaia DR3 5952134045867897856,0.6245,0.0395,15.818,1.001,0.555,0.038,-0.833,0.029002838,0.232,34.8,0.788,2028.621,1906.5164,2123.1228,8.197326,0.0034,8.173415,0.006061,8.168218,0.009171,26281.5,2.42e-06,B,1569.15662,1479.37903,1701.12073,1558.03052,1463.78296,1666.7854,0.005197000000000784,-2.8049164668419184,0.0,263.48498563499,-45.62725443667
1837,HD 317861,263.5092916666667,-32.67768888888889,9.83,B4Vne,,0,1837.0,4054593751881416960,0.061,263.50929515579,-32.67770551191,Gaia DR3 4054593751881416960,,,,,,,,,46.563,1275000.0,,,,,10.173901,0.014383,9.822293,0.003186,9.448685,0.004006,,6.48e-06,B,,,,,,,0.37360800000000083,,0.0,263.50929515579,-32.67770551191
1838,Cl* NGC 6383 FJL 24,263.69975,-32.588969444444444,11.38,B9Ve,,0,1838.0,4054618589653638784,0.04,263.69976322731,-32.58896985068,Gaia DR3 4054618589653638784,0.7069,0.0388,18.2159,3.077,2.402,0.04,-1.923,0.031144975,0.253,72.46,1.512,,,,11.266541,0.002893,11.398829,0.002918,11.014829,0.003891,,0.999967,B,1347.90796,1285.08069,1426.56824,1317.71411,1243.51074,1406.30774,0.38399999999999856,0.7505278098818895,0.0,263.69976322731,-32.58896985068
1839,Cl* NGC 6383 FJL 22,263.70570833333335,-32.58971944444445,12.3,A3Ve,,0,1839.0,4054615634716139264,0.057,263.70572029654,-32.58973173765,Gaia DR3 4054615634716139264,0.8393,0.0283,29.6985,3.245,1.792,0.029,-2.706,0.023472365,0.169,23.11,1.361,,,,12.121522,0.002765,12.460416,0.002861,11.601379,0.003795,,0.9999936,A,1147.43689,1114.0061,1185.56323,1156.19446,1122.50537,1186.71521,0.8590370000000007,2.161771958489364,0.0,263.70572029654,-32.58973173765
1840,HD 159489,264.30766666666665,-45.15739722222222,8.2,B1Ve,170,0,1840.0,5955254318081779072,0.152,264.30760894093,-45.15740807147,Gaia DR3 5955254318081779072,0.9133,0.039,23.403,6.609,-6.401,0.041,-1.645,0.024023619,0.243,51.56,0.941,,,,8.15379,0.003286,8.133044,0.00566,8.128177,0.007383,,1.13e-06,B,1067.41687,1028.71863,1109.57495,1033.72961,989.490234,1082.44849,0.0048669999999990665,-2.0086263116652425,0.0,264.30760894093,-45.15740807147
